# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "--fraction" "-s" "0" "-T" "8" "mapped.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.sorted.bam
OMCOBO_03249	contig_2	3677576	3678760	-	1185	463
OMCOBO_03250	contig_2	3678962	3680377	-	1416	66
OMCOBO_03251	contig_2	3680483	3680851	-	369	178
OMCOBO_03252	contig_2	3680856	3682703	-	1848	4526
OMCOBO_03253	contig_2	3682729	3682986	-	258	3
OMCOBO_03254	contig_2	3683130	3684119	+	990	531
OMCOBO_03255	contig_2	3684191	3685549	-	1359	5189
OMCOBO_03256	contig_2	3685690	3686202	-	513	31961
OMCOBO_03257	contig_2	3686247	3686690	-	444	41606
OMCOBO_03258	contig_2	3687122	3687985	+	864	1147
OMCOBO_03259	contig_2	3688038	3688889	-	852	692
OMCOBO_03260	contig_2	3688975	3689439	-	465	42059
OMCOBO_03261	contig_2	3689632	3690654	-	1023	85165
OMCOBO_03262	contig_2	3690768	3691394	-	627	51838
OMCOBO_03263	contig_2	3691422	3691826	-	405	66434
OMCOBO_03264	contig_2	3691891	3692271	-	381	78130
OMCOBO_03265	contig_2	3692468	3692581	-	114	61960
OMCOBO_03266	contig_2	3692642	3692863	-	222	59959
OMCOBO_03267	contig_2	3693055	3693891	-	837	3633
OMCOBO_03268	contig_2	3693999	3694652	-	654	11882
OMCOBO_03269	contig_2	3694652	3695965	-	1314	18107
OMCOBO_03270	contig_2	3696194	3696649	-	456	192835
OMCOBO_03271	contig_2	3696651	3696833	-	183	22019
OMCOBO_03272	contig_2	3696833	3697435	-	603	133877
OMCOBO_03273	contig_2	3697482	3697865	-	384	65746
OMCOBO_03274	contig_2	3697869	3698408	-	540	218037
OMCOBO_03275	contig_2	3698430	3698828	-	399	180098
OMCOBO_03276	contig_2	3699068	3699253	-	186	36135
OMCOBO_03277	contig_2	3699259	3699819	-	561	152898
OMCOBO_03278	contig_2	3699819	3700142	-	324	32016
OMCOBO_03279	contig_2	3700146	3700514	-	369	51343
OMCOBO_03280	contig_2	3700656	3700937	-	282	101580
OMCOBO_03281	contig_2	3700937	3701161	-	225	21261
OMCOBO_03282	contig_2	3701161	3701580	-	420	106202
OMCOBO_03283	contig_2	3701586	3702410	-	825	144926
OMCOBO_03284	contig_2	3702410	3702781	-	372	95519
OMCOBO_03285	contig_2	3702802	3703083	-	282	43388
OMCOBO_03286	contig_2	3703096	3703932	-	837	275416
OMCOBO_03287	contig_2	3703972	3704295	-	324	146713
OMCOBO_03288	contig_2	3704295	3704945	-	651	114310
OMCOBO_03289	contig_2	3704954	3705598	-	645	114238
OMCOBO_03290	contig_2	3705613	3705972	-	360	35450
OMCOBO_03291	contig_2	3706338	3707531	-	1194	808170
OMCOBO_03292	contig_2	3707689	3709809	-	2121	713074
OMCOBO_03293	contig_2	3709849	3710319	-	471	62814
OMCOBO_03294	contig_2	3710322	3710693	-	372	63962
OMCOBO_03295	contig_2	3711076	3711624	-	549	1398
OMCOBO_03296	contig_2	3711768	3715667	-	3900	206834
OMCOBO_03297	contig_2	3715765	3719250	-	3486	184009
OMCOBO_03298	contig_2	3719879	3720265	-	387	99432
OMCOBO_03299	contig_2	3720373	3720903	-	531	188085
OMCOBO_03300	contig_2	3721226	3722038	-	813	2001
OMCOBO_03301	contig_2	3722253	3722969	-	717	121878
OMCOBO_03302	contig_2	3723079	3723513	-	435	71718
OMCOBO_03303	contig_2	3723680	3724564	-	885	2690
OMCOBO_03304	contig_2	3724637	3724933	-	297	609
OMCOBO_03306	contig_2	3725304	3726539	+	1236	28667
OMCOBO_03307	contig_2	3726655	3727701	+	1047	1156
OMCOBO_03308	contig_2	3727728	3728792	-	1065	992
OMCOBO_03309	contig_2	3728852	3729286	-	435	1815
OMCOBO_03310	contig_2	3729288	3729740	-	453	4949
OMCOBO_03311	contig_2	3729826	3729990	-	165	2017
OMCOBO_03314	contig_2	3730453	3731706	+	1254	2
OMCOBO_03315	contig_2	3731764	3732426	+	663	234
OMCOBO_03317	contig_2	3732970	3733458	+	489	2329
OMCOBO_03318	contig_2	3733555	3733947	-	393	721
OMCOBO_03319	contig_2	3734046	3734912	-	867	510
OMCOBO_03320	contig_2	3735125	3736648	-	1524	978
OMCOBO_03321	contig_2	3736648	3738252	-	1605	1140
OMCOBO_03322	contig_2	3738351	3740348	-	1998	976
OMCOBO_03323	contig_2	3740345	3740722	-	378	82
OMCOBO_03324	contig_2	3740722	3741312	-	591	400
OMCOBO_03325	contig_2	3741309	3741950	-	642	860
OMCOBO_03326	contig_2	3741951	3742916	-	966	566
OMCOBO_03327	contig_2	3742913	3744175	-	1263	271
OMCOBO_03328	contig_2	3744172	3744801	-	630	396
OMCOBO_03329	contig_2	3744792	3745193	-	402	369
OMCOBO_03330	contig_2	3745463	3746842	-	1380	180
OMCOBO_03331	contig_2	3747448	3748587	-	1140	78
OMCOBO_03332	contig_2	3748735	3749973	+	1239	219
OMCOBO_03333	contig_2	3750200	3751570	+	1371	123
OMCOBO_03334	contig_2	3751736	3752467	+	732	698
OMCOBO_03335	contig_2	3752775	3754727	+	1953	127159
OMCOBO_03336	contig_2	3754720	3755814	+	1095	47307
OMCOBO_03337	contig_2	3756058	3757098	+	1041	3019
OMCOBO_03338	contig_2	3757088	3757978	-	891	891
OMCOBO_03339	contig_2	3757965	3758987	-	1023	681
OMCOBO_03340	contig_2	3759117	3760385	-	1269	17129
OMCOBO_03341	contig_2	3760691	3761704	-	1014	1543
OMCOBO_03342	contig_2	3762408	3763637	+	1230	12396
OMCOBO_03343	contig_2	3763634	3764281	+	648	511
OMCOBO_03344	contig_2	3764359	3764847	+	489	940
OMCOBO_03345	contig_2	3764928	3766580	-	1653	12540
OMCOBO_03346	contig_2	3766577	3768235	-	1659	16887
OMCOBO_03347	contig_2	3768239	3770122	-	1884	16395
OMCOBO_03348	contig_2	3770136	3770435	-	300	3281
OMCOBO_03349	contig_2	3770432	3771283	-	852	7928
OMCOBO_03350	contig_2	3771280	3771933	-	654	3312
OMCOBO_03351	contig_2	3771926	3773305	-	1380	12102
OMCOBO_03352	contig_2	3773302	3775869	-	2568	10754
OMCOBO_03353	contig_2	3775866	3777248	-	1383	11094
OMCOBO_03354	contig_2	3777248	3778132	-	885	6533
OMCOBO_03355	contig_2	3778129	3779463	-	1335	6173
OMCOBO_03356	contig_2	3779463	3780218	-	756	3315
OMCOBO_03357	contig_2	3780215	3780787	-	573	4176
OMCOBO_03358	contig_2	3780797	3781156	-	360	2519
OMCOBO_03359	contig_2	3781920	3782726	+	807	8911
OMCOBO_03360	contig_2	3782824	3784137	-	1314	6099
OMCOBO_03361	contig_2	3784422	3785369	+	948	60958
OMCOBO_03362	contig_2	3785534	3786235	-	702	1662
OMCOBO_03363	contig_2	3786519	3787073	-	555	195
OMCOBO_03364	contig_2	3787121	3788320	-	1200	6258
OMCOBO_03365	contig_2	3788468	3790273	-	1806	319
OMCOBO_03366	contig_2	3790438	3791616	+	1179	110
OMCOBO_03367	contig_2	3791670	3792509	-	840	248
OMCOBO_03368	contig_2	3792829	3793032	+	204	58989
OMCOBO_03369	contig_2	3793694	3793819	+	126	44
OMCOBO_03370	contig_2	3793838	3794149	+	312	540
OMCOBO_03371	contig_2	3794318	3796252	-	1935	103
OMCOBO_03372	contig_2	3796692	3797369	-	678	24
OMCOBO_03373	contig_2	3797520	3798431	+	912	55
OMCOBO_03374	contig_2	3798530	3799906	-	1377	6093
OMCOBO_03375	contig_2	3800342	3800629	-	288	488
OMCOBO_03376	contig_2	3800725	3801249	-	525	499
OMCOBO_03377	contig_2	3801291	3802466	-	1176	9346
OMCOBO_03378	contig_2	3802633	3803091	-	459	2172
OMCOBO_03379	contig_2	3803217	3803351	+	135	809
OMCOBO_03380	contig_2	3803348	3804097	-	750	2512
OMCOBO_03381	contig_2	3804208	3804813	+	606	290
OMCOBO_03382	contig_2	3804876	3805133	+	258	405
OMCOBO_03383	contig_2	3805130	3805510	+	381	1463
OMCOBO_03384	contig_2	3805594	3806496	-	903	1766
OMCOBO_03385	contig_2	3806570	3808024	-	1455	2754
OMCOBO_03386	contig_2	3808113	3808661	+	549	108
OMCOBO_03387	contig_2	3808730	3809293	+	564	74
OMCOBO_03388	contig_2	3809673	3810125	-	453	51
OMCOBO_03389	contig_2	3811534	3813192	+	1659	1846
OMCOBO_03390	contig_2	3813196	3813783	+	588	1108
OMCOBO_03391	contig_2	3814139	3814279	+	141	44
OMCOBO_03392	contig_2	3814713	3816140	+	1428	73
OMCOBO_03393	contig_2	3816264	3817349	-	1086	4962
OMCOBO_03394	contig_2	3817346	3819175	-	1830	2111
OMCOBO_03395	contig_2	3819179	3819943	-	765	805
OMCOBO_03396	contig_2	3819948	3820562	-	615	471
OMCOBO_03397	contig_2	3820704	3821942	-	1239	1436
OMCOBO_03398	contig_2	3822075	3822809	-	735	2753
OMCOBO_03399	contig_2	3822806	3824113	-	1308	5963
OMCOBO_03400	contig_2	3824407	3825045	+	639	1181
OMCOBO_03401	contig_2	3825181	3826125	-	945	971
OMCOBO_03402	contig_2	3826122	3826652	-	531	946
OMCOBO_03403	contig_2	3826800	3827258	+	459	58
OMCOBO_03404	contig_2	3827304	3828002	-	699	134
OMCOBO_03405	contig_2	3828117	3829868	+	1752	594
OMCOBO_03406	contig_2	3830001	3830336	+	336	54
OMCOBO_03407	contig_2	3830931	3831707	+	777	602
OMCOBO_03408	contig_2	3831946	3832731	+	786	98
OMCOBO_03409	contig_2	3832844	3834037	-	1194	227
OMCOBO_03410	contig_2	3834200	3835117	+	918	1291
OMCOBO_03411	contig_2	3835319	3836035	+	717	3322
OMCOBO_03412	contig_2	3836110	3837510	+	1401	624
OMCOBO_03413	contig_2	3837601	3837807	-	207	39
OMCOBO_03414	contig_2	3837906	3839672	-	1767	7063
OMCOBO_03415	contig_2	3839843	3841597	+	1755	6146
OMCOBO_03416	contig_2	3841659	3843089	-	1431	603
OMCOBO_03417	contig_2	3843355	3844044	+	690	18
OMCOBO_03418	contig_2	3844122	3844667	+	546	60
OMCOBO_03419	contig_2	3844770	3845762	-	993	6721
OMCOBO_03420	contig_2	3845906	3847564	-	1659	7387
OMCOBO_03421	contig_2	3847561	3848577	-	1017	2471
OMCOBO_03422	contig_2	3848574	3849944	-	1371	2232
OMCOBO_03423	contig_2	3849941	3850735	-	795	3916
OMCOBO_03424	contig_2	3851068	3851346	+	279	73
OMCOBO_03425	contig_2	3851481	3852455	+	975	583
OMCOBO_03426	contig_2	3852786	3853574	+	789	15559
OMCOBO_03427	contig_2	3853842	3855044	+	1203	18449
OMCOBO_03428	contig_2	3855123	3856118	-	996	2508
OMCOBO_03429	contig_2	3856133	3857182	-	1050	1964
OMCOBO_03430	contig_2	3857398	3857496	-	99	398
OMCOBO_03431	contig_2	3857617	3857826	-	210	1294
OMCOBO_03432	contig_2	3857958	3858779	-	822	52
OMCOBO_03433	contig_2	3859103	3860278	-	1176	506
OMCOBO_03434	contig_2	3860229	3861485	-	1257	229
OMCOBO_03435	contig_2	3861613	3862263	-	651	165
OMCOBO_03439	contig_2	3868200	3868808	-	609	186
OMCOBO_03440	contig_2	3868981	3870258	+	1278	435
OMCOBO_03441	contig_2	3870323	3872089	-	1767	526
OMCOBO_03442	contig_2	3872385	3873773	-	1389	673
OMCOBO_03443	contig_2	3874208	3874996	+	789	1535
OMCOBO_03444	contig_2	3875248	3877188	+	1941	596
OMCOBO_03445	contig_2	3877385	3879457	-	2073	589
OMCOBO_03447	contig_2	3880162	3881610	+	1449	2910
OMCOBO_03448	contig_2	3881884	3883131	+	1248	373
OMCOBO_03449	contig_2	3883306	3884163	+	858	197
OMCOBO_03450	contig_2	3884252	3885535	+	1284	70
OMCOBO_03451	contig_2	3885620	3885922	+	303	227
OMCOBO_03452	contig_2	3886050	3887009	-	960	4611
OMCOBO_03453	contig_2	3887123	3888547	-	1425	5251
OMCOBO_03454	contig_2	3889128	3890282	+	1155	804
OMCOBO_03455	contig_2	3890317	3891456	-	1140	186
OMCOBO_03457	contig_2	3892277	3894550	-	2274	26487
OMCOBO_03458	contig_2	3894737	3895141	+	405	39
OMCOBO_03459	contig_2	3895682	3896023	-	342	494
OMCOBO_03460	contig_2	3896119	3897762	+	1644	79
OMCOBO_03464	contig_2	3898274	3899362	-	1089	39
OMCOBO_03465	contig_2	3899581	3903576	+	3996	886
OMCOBO_03467	contig_2	3903980	3904216	+	237	362
OMCOBO_03468	contig_2	3904747	3904953	-	207	8816
OMCOBO_03469	contig_2	3905409	3906293	-	885	824
OMCOBO_03470	contig_2	3906499	3907602	+	1104	1267
OMCOBO_03471	contig_2	3907913	3908161	+	249	1830
OMCOBO_03472	contig_2	3908281	3909351	-	1071	7017
OMCOBO_03473	contig_2	3909385	3911073	-	1689	13191
OMCOBO_03474	contig_2	3911448	3912992	+	1545	71
OMCOBO_03475	contig_2	3913070	3913867	-	798	589
OMCOBO_03476	contig_2	3913982	3914185	-	204	479
OMCOBO_03477	contig_2	3914212	3914733	-	522	1053
OMCOBO_03478	contig_2	3914914	3917163	-	2250	64507
OMCOBO_03479	contig_2	3917160	3917864	-	705	23388
OMCOBO_03480	contig_2	3917861	3918124	-	264	5619
OMCOBO_03481	contig_2	3918424	3918744	+	321	676
OMCOBO_03485	contig_2	3919707	3920606	-	900	6397
OMCOBO_03486	contig_2	3920716	3921951	-	1236	11
OMCOBO_03487	contig_2	3922053	3922961	+	909	48
OMCOBO_03488	contig_2	3923023	3924570	-	1548	1585
OMCOBO_03489	contig_2	3924685	3926589	-	1905	1169
OMCOBO_03490	contig_2	3927031	3928287	-	1257	1921
OMCOBO_03491	contig_2	3928594	3929391	+	798	80
OMCOBO_03492	contig_2	3929452	3930102	-	651	1453
OMCOBO_03493	contig_2	3930199	3930882	-	684	235
OMCOBO_03494	contig_2	3931036	3932394	-	1359	4971
OMCOBO_03495	contig_2	3932634	3933434	-	801	3183
OMCOBO_03496	contig_2	3933797	3935338	+	1542	448
OMCOBO_03497	contig_2	3935422	3936708	-	1287	28090
OMCOBO_03498	contig_2	3936886	3937962	+	1077	101
OMCOBO_03499	contig_2	3938013	3938573	-	561	224
OMCOBO_03500	contig_2	3938667	3939644	+	978	644
OMCOBO_03501	contig_2	3939641	3941299	+	1659	292
OMCOBO_03502	contig_2	3941431	3942087	-	657	732
OMCOBO_03503	contig_2	3942084	3943514	-	1431	1915
OMCOBO_03504	contig_2	3943569	3944321	-	753	21
OMCOBO_03505	contig_2	3944318	3945643	-	1326	96
OMCOBO_03506	contig_2	3945636	3946526	-	891	581
OMCOBO_03507	contig_2	3946695	3947108	-	414	2284
OMCOBO_03508	contig_2	3947366	3948898	-	1533	195
OMCOBO_03509	contig_2	3949019	3950041	-	1023	32664
OMCOBO_03510	contig_2	3950293	3950835	-	543	999
OMCOBO_03511	contig_2	3950879	3951724	-	846	933
OMCOBO_03512	contig_2	3951828	3952763	-	936	244
OMCOBO_03513	contig_2	3952870	3954600	-	1731	360
OMCOBO_03514	contig_2	3954734	3955252	-	519	623
OMCOBO_03515	contig_2	3955706	3956038	-	333	132
OMCOBO_03516	contig_2	3956239	3957417	+	1179	8878
OMCOBO_03517	contig_2	3957574	3958809	+	1236	269
OMCOBO_03518	contig_2	3958908	3959444	-	537	19241
OMCOBO_03519	contig_2	3959571	3962222	-	2652	4875
OMCOBO_03520	contig_2	3962410	3962991	+	582	241
OMCOBO_03521	contig_2	3963212	3963457	+	246	1479
OMCOBO_03522	contig_2	3963454	3963858	+	405	680
OMCOBO_03523	contig_2	3963965	3964420	-	456	2311
OMCOBO_03524	contig_2	3964422	3965600	-	1179	8955
OMCOBO_03525	contig_2	3965646	3966341	-	696	12059
OMCOBO_03526	contig_2	3966338	3968194	-	1857	118870
OMCOBO_03527	contig_2	3968528	3970798	+	2271	2625
OMCOBO_03528	contig_2	3971490	3972419	+	930	1250
OMCOBO_03529	contig_2	3972545	3974131	-	1587	120
OMCOBO_03530	contig_2	3974285	3974782	-	498	1474
OMCOBO_03531	contig_2	3974852	3975427	-	576	2327
OMCOBO_03532	contig_2	3975568	3975726	-	159	3171
OMCOBO_03534	contig_2	3976472	3976777	-	306	69
OMCOBO_03535	contig_2	3976879	3977955	-	1077	463
OMCOBO_03536	contig_2	3978369	3978833	+	465	126
OMCOBO_03537	contig_2	3978843	3980006	-	1164	18
OMCOBO_03538	contig_2	3980006	3980233	-	228	5
OMCOBO_03539	contig_2	3980359	3980988	-	630	512
OMCOBO_03540	contig_2	3981230	3982807	+	1578	2
OMCOBO_03541	contig_2	3983019	3983822	+	804	51
OMCOBO_03542	contig_2	3983986	3984720	+	735	12
OMCOBO_03543	contig_2	3984717	3986429	+	1713	170
OMCOBO_03544	contig_2	3986623	3987036	-	414	1130
OMCOBO_03545	contig_2	3987033	3987692	-	660	819
OMCOBO_03546	contig_2	3988095	3988604	+	510	17389
OMCOBO_03547	contig_2	3988684	3988983	+	300	12657
OMCOBO_03548	contig_2	3989144	3989728	+	585	1655
OMCOBO_03549	contig_2	3989768	3990532	+	765	768
OMCOBO_03550	contig_2	3990535	3991926	+	1392	1617
OMCOBO_03551	contig_2	3991984	3992721	+	738	402
OMCOBO_03552	contig_2	3992936	3993559	+	624	168
OMCOBO_03553	contig_2	3994130	3994402	+	273	2
OMCOBO_03554	contig_2	3994517	3994939	+	423	2
OMCOBO_03555	contig_2	3995220	3995810	+	591	37
OMCOBO_03556	contig_2	3996393	3997634	+	1242	39
OMCOBO_03557	contig_2	3998065	4000311	-	2247	127
OMCOBO_03558	contig_2	4000409	4000933	-	525	108
OMCOBO_03559	contig_2	4001205	4001765	+	561	267
OMCOBO_03560	contig_2	4001770	4001994	+	225	10
OMCOBO_03561	contig_2	4002090	4002350	+	261	13
OMCOBO_03562	contig_2	4002442	4002714	+	273	27
OMCOBO_03563	contig_2	4003459	4004196	-	738	41
OMCOBO_03564	contig_2	4004378	4004776	+	399	84
OMCOBO_03565	contig_2	4004948	4005541	-	594	2621
OMCOBO_03566	contig_2	4005541	4005879	-	339	1212
OMCOBO_03567	contig_2	4006971	4007381	+	411	258
OMCOBO_03568	contig_2	4007661	4008419	+	759	30
OMCOBO_03569	contig_2	4008477	4008776	+	300	55
OMCOBO_03570	contig_2	4008851	4009147	+	297	10
OMCOBO_03571	contig_2	4009194	4009892	+	699	211
OMCOBO_03572	contig_2	4009903	4011153	+	1251	419
OMCOBO_03573	contig_2	4011229	4015620	-	4392	439
OMCOBO_03574	contig_2	4015860	4016801	+	942	47
OMCOBO_03575	contig_2	4016805	4017389	-	585	82
OMCOBO_03576	contig_2	4017537	4018307	-	771	229
OMCOBO_03577	contig_2	4018753	4019823	+	1071	256
OMCOBO_03578	contig_2	4019829	4020722	+	894	62
OMCOBO_03579	contig_2	4020737	4021879	-	1143	8
OMCOBO_03580	contig_2	4022062	4023600	-	1539	16
OMCOBO_03581	contig_2	4023826	4024233	+	408	95
OMCOBO_03582	contig_2	4024342	4024692	-	351	65
OMCOBO_03583	contig_2	4025370	4028459	+	3090	168
OMCOBO_03584	contig_2	4028744	4028947	+	204	14
OMCOBO_03585	contig_2	4028880	4029485	-	606	4
OMCOBO_03586	contig_2	4030003	4030182	+	180	0
OMCOBO_03587	contig_2	4030217	4031467	-	1251	632
OMCOBO_03588	contig_2	4032098	4033375	+	1278	838
OMCOBO_03589	contig_2	4034322	4034828	-	507	12
OMCOBO_03590	contig_2	4035175	4035612	-	438	42
OMCOBO_03591	contig_2	4035740	4035964	-	225	70
OMCOBO_03592	contig_2	4036229	4036684	+	456	7874
OMCOBO_03593	contig_2	4036770	4037345	-	576	13659
OMCOBO_03594	contig_2	4037567	4038040	+	474	172
OMCOBO_03595	contig_2	4038044	4039009	+	966	210
OMCOBO_03596	contig_2	4039156	4039404	+	249	1684
OMCOBO_03597	contig_2	4039540	4041045	+	1506	3953
OMCOBO_03598	contig_2	4041163	4041453	-	291	75
OMCOBO_03599	contig_2	4041704	4042441	+	738	94
OMCOBO_03600	contig_2	4042561	4043832	+	1272	432
OMCOBO_03601	contig_2	4043914	4047516	-	3603	23715
OMCOBO_03602	contig_2	4047787	4049295	+	1509	68
OMCOBO_03603	contig_2	4049292	4049924	+	633	146
OMCOBO_03604	contig_2	4049927	4051498	+	1572	630
OMCOBO_03605	contig_2	4051513	4052283	-	771	74
OMCOBO_03606	contig_2	4052301	4053464	+	1164	45
OMCOBO_03607	contig_2	4053546	4053887	-	342	37
OMCOBO_03608	contig_2	4054030	4054797	-	768	246
OMCOBO_03609	contig_2	4054820	4056121	-	1302	74
OMCOBO_03610	contig_2	4056345	4057418	+	1074	698
OMCOBO_03611	contig_2	4057678	4058694	+	1017	288
OMCOBO_03612	contig_2	4058886	4059959	+	1074	15
OMCOBO_03613	contig_2	4059990	4060931	-	942	55
OMCOBO_03614	contig_2	4061120	4062277	+	1158	33
OMCOBO_03615	contig_2	4062368	4063357	-	990	0
OMCOBO_03616	contig_2	4063354	4064028	-	675	5
OMCOBO_03617	contig_2	4064025	4064756	-	732	7
OMCOBO_03618	contig_2	4065060	4065857	+	798	28
OMCOBO_03619	contig_2	4066033	4067313	-	1281	1687
OMCOBO_03620	contig_2	4068065	4069882	+	1818	7399
OMCOBO_03621	contig_2	4070261	4071976	+	1716	11641
OMCOBO_03622	contig_2	4072133	4073920	-	1788	25180
OMCOBO_03623	contig_2	4074192	4076378	+	2187	230
OMCOBO_03624	contig_2	4076294	4077454	-	1161	376
OMCOBO_03625	contig_2	4077615	4078568	-	954	34
OMCOBO_03626	contig_2	4078745	4079215	-	471	547
OMCOBO_03627	contig_2	4079406	4081232	+	1827	2933
OMCOBO_03628	contig_2	4081548	4082843	+	1296	3046
OMCOBO_03629	contig_2	4082845	4084824	+	1980	2554
OMCOBO_03630	contig_2	4084988	4085812	+	825	173
OMCOBO_03631	contig_2	4086165	4087058	+	894	12
OMCOBO_03632	contig_2	4087247	4088152	+	906	202
OMCOBO_03633	contig_2	4088306	4088944	+	639	478
OMCOBO_03634	contig_2	4089009	4090880	-	1872	1179
OMCOBO_03635	contig_2	4090888	4091418	+	531	586
OMCOBO_03636	contig_2	4091657	4092481	+	825	8807
OMCOBO_03637	contig_2	4092680	4092979	+	300	484
OMCOBO_03638	contig_2	4092985	4093158	+	174	1
OMCOBO_03639	contig_2	4093124	4094497	-	1374	1045
OMCOBO_03640	contig_2	4094494	4095186	-	693	723
OMCOBO_03641	contig_2	4095324	4096175	-	852	116
OMCOBO_03642	contig_2	4096380	4096556	+	177	137
OMCOBO_03643	contig_2	4096664	4098130	-	1467	9884
OMCOBO_03644	contig_2	4098152	4099135	-	984	12987
OMCOBO_03645	contig_2	4099138	4100355	-	1218	14778
OMCOBO_03646	contig_2	4100663	4101340	+	678	3093
OMCOBO_03647	contig_2	4101468	4101884	+	417	460
OMCOBO_03648	contig_2	4101937	4102980	+	1044	158
OMCOBO_03649	contig_2	4103014	4104681	-	1668	6391
OMCOBO_03650	contig_2	4104995	4106641	+	1647	1958
OMCOBO_03651	contig_2	4106727	4107287	-	561	1324
OMCOBO_03652	contig_2	4107595	4108422	-	828	227
OMCOBO_03653	contig_2	4108572	4109549	-	978	3502
OMCOBO_03654	contig_2	4109658	4110797	-	1140	918
OMCOBO_03655	contig_2	4110794	4112365	-	1572	157
OMCOBO_03656	contig_2	4112362	4113273	-	912	52
OMCOBO_03657	contig_2	4113328	4114785	-	1458	17
OMCOBO_03658	contig_2	4114785	4115819	-	1035	17
OMCOBO_03659	contig_2	4115816	4117015	-	1200	21
OMCOBO_03660	contig_2	4117263	4117781	+	519	127
OMCOBO_03661	contig_2	4117879	4118484	-	606	394
OMCOBO_03662	contig_2	4118472	4119998	-	1527	131
OMCOBO_03663	contig_2	4120144	4121826	+	1683	1030
OMCOBO_03664	contig_2	4122011	4122676	-	666	449
OMCOBO_03665	contig_2	4122673	4124034	-	1362	601
OMCOBO_03666	contig_2	4124031	4124726	-	696	264
OMCOBO_03667	contig_2	4124869	4125852	+	984	49
OMCOBO_03668	contig_2	4125849	4126220	+	372	10
OMCOBO_03669	contig_2	4126217	4126927	+	711	14
OMCOBO_03670	contig_2	4126921	4127418	+	498	18
OMCOBO_03671	contig_2	4127418	4128464	+	1047	33
OMCOBO_03672	contig_2	4128591	4129724	+	1134	148
OMCOBO_03673	contig_2	4129800	4130144	-	345	175
OMCOBO_03674	contig_2	4130155	4131117	-	963	173
OMCOBO_03675	contig_2	4131282	4132751	-	1470	2998
OMCOBO_03676	contig_2	4133014	4134207	-	1194	46
OMCOBO_03677	contig_2	4134379	4134813	+	435	78
OMCOBO_03678	contig_2	4134929	4135291	-	363	261
OMCOBO_03679	contig_2	4135416	4136066	+	651	804
OMCOBO_03680	contig_2	4136220	4137521	-	1302	71
OMCOBO_03681	contig_2	4137584	4138567	+	984	57
OMCOBO_03683	contig_2	4139241	4140059	+	819	5805
OMCOBO_03684	contig_2	4140070	4140597	+	528	2451
OMCOBO_03685	contig_2	4140730	4142238	+	1509	5454
OMCOBO_03686	contig_2	4142262	4143659	+	1398	1647
OMCOBO_03687	contig_2	4143656	4145125	+	1470	2538
OMCOBO_03688	contig_2	4145272	4147272	+	2001	8982
OMCOBO_03689	contig_2	4147352	4148098	-	747	884
OMCOBO_03690	contig_2	4148125	4149729	-	1605	947
OMCOBO_03691	contig_2	4149726	4150382	-	657	1578
OMCOBO_03692	contig_2	4150379	4150555	-	177	57
OMCOBO_03693	contig_2	4150638	4151327	-	690	141
OMCOBO_03694	contig_2	4151364	4152134	-	771	841
OMCOBO_03695	contig_2	4152305	4152559	+	255	556
OMCOBO_03696	contig_2	4152818	4153732	-	915	463
OMCOBO_03697	contig_2	4153925	4154452	-	528	22608
OMCOBO_03698	contig_2	4154744	4155466	+	723	2351
OMCOBO_03700	contig_2	4155940	4156488	+	549	1596
OMCOBO_03701	contig_2	4156555	4157940	+	1386	823
OMCOBO_03702	contig_2	4157947	4159311	-	1365	253
OMCOBO_03703	contig_2	4159308	4161161	-	1854	1595
OMCOBO_03704	contig_2	4161421	4161555	-	135	2353
OMCOBO_03706	contig_2	4161974	4162672	-	699	993
OMCOBO_03707	contig_2	4162688	4165312	-	2625	24623
OMCOBO_03708	contig_2	4165363	4167417	-	2055	20526
OMCOBO_03709	contig_2	4167827	4168360	-	534	46
OMCOBO_03710	contig_2	4168357	4169493	-	1137	989
OMCOBO_03711	contig_2	4169535	4170413	-	879	12068
OMCOBO_03712	contig_2	4170587	4171717	-	1131	24421
OMCOBO_03713	contig_2	4172725	4174569	-	1845	1489
OMCOBO_03714	contig_2	4175301	4175591	+	291	547
OMCOBO_03715	contig_2	4175588	4175905	+	318	793
OMCOBO_03716	contig_2	4175909	4177039	+	1131	13615
OMCOBO_03717	contig_2	4177054	4177560	+	507	3670
OMCOBO_03718	contig_2	4177694	4178419	+	726	408
OMCOBO_03719	contig_2	4178774	4179799	+	1026	3307
OMCOBO_03720	contig_2	4179796	4180896	+	1101	2828
OMCOBO_03721	contig_2	4181205	4181822	+	618	165
OMCOBO_03722	contig_2	4181929	4182255	-	327	4405
OMCOBO_03723	contig_2	4182306	4183280	-	975	12390
OMCOBO_03724	contig_2	4183394	4184383	-	990	497
OMCOBO_03725	contig_2	4184380	4185075	-	696	262
OMCOBO_03726	contig_2	4185265	4186983	-	1719	8051
OMCOBO_03727	contig_2	4187091	4189337	-	2247	2192
OMCOBO_03728	contig_2	4189384	4191702	-	2319	1846
OMCOBO_03729	contig_2	4191888	4193363	+	1476	469
OMCOBO_03730	contig_2	4193507	4194121	-	615	578
OMCOBO_03731	contig_2	4194248	4195507	-	1260	649
OMCOBO_03732	contig_2	4195584	4196666	-	1083	17148
